url,status,first_seen,last_seen,last_price,last_price_date,sold_date,year,make,model,variant,body_type,odometer,transmission,rego,fuel_type,location
car/14902972/kia/cerato/vic/dandenong/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14888.0,2026-02-27T23:28:58,,2017,Kia,Cerato,S,Sedan,143059,Automatic,2026-03-08,Unleaded,VIC
car/14877901/ford/ranger/vic/cheltenham/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,27990.0,2026-02-27T23:28:58,,2019,Ford,Ranger,Xl 2.2 (4X4),Double Cab Pick Up,137904,Automatic,,Diesel,VIC
car/14919530/kia/rio/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14990.0,2026-02-27T23:28:58,,2016,Kia,RIO,S,Hatchback,96348,Automatic,2026-05-28,Unleaded,VIC
car/14857047/nissan/qashqai/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23989.0,2026-02-27T23:28:58,,2019,Nissan,Qashqai,St-L,Wagon,68714,Automatic,2026-05-08,Unleaded,VIC
car/14919645/kia/sorento/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23999.0,2026-02-27T23:28:58,,2016,Kia,Sorento,Platinum (4X4),Wagon,149209,Automatic,2026-04-13,Diesel,VIC
car/14928609/ford/ranger/vic/bayswater/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20990.0,2026-02-27T23:28:58,,2013,Ford,Ranger,Wildtrak 3.2 (4X4),Crew Cab Utility,248327,Automatic,2026-10-30,Diesel,VIC
car/14955645/honda/odyssey/vic/mordialloc/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20995.0,2026-02-27T23:28:58,,2016,Honda,Odyssey,HYBRID HONDA SENSING,Commercial,145172,Automatic,,Hybrid,VIC
car/14927800/holden/commodore/vic/ringwood/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,5999.0,2026-02-27T23:28:58,,2007,Holden,Commodore,Berlina,Sedan,429901,Automatic,2026-04-26,Unleaded,VIC
car/14959488/kia/seltos/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,27980.0,2026-02-27T23:28:58,,2021,Kia,Seltos,Sport+ (Fwd),Wagon,39752,Automatic,,Unleaded,VIC
car/14955920/jeep/grand-cherokee/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2014,Jeep,Grand Cherokee,Limited (4X4),Wagon,129717,Automatic,2026-02-08,Premium,VIC
car/14950794/bmw/320d/vic/ringwood/coupe,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17888.0,2026-02-27T23:28:58,,2012,BMW,320D,,Coupe,112995,Automatic,2026-08-07,Diesel,VIC
car/14969255/mini/cooper/vic/hoppers-crossing/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7999.0,2026-02-27T23:28:58,,2004,Mini,Cooper,R50,Hatch,189426,Automatic,2026-05-28,Unleaded,VIC
car/14953877/holden/cruze/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,11990.0,2026-02-27T23:28:58,,2015,Holden,Cruze,Equipe,Hatchback,105146,Automatic,2026-06-04,Unleaded,VIC
car/14937610/kia/sorento/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13990.0,2026-02-27T23:28:58,,2012,Kia,Sorento,Sli (4X4),Wagon,155770,Automatic,2026-01-31,Diesel,VIC
car/14917159/nissan/qashqai/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2015,Nissan,Qashqai,St (4X2),Wagon,148643,Automatic,2026-05-16,Unleaded,VIC
car/14896569/honda/hr-v/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20900.0,2026-02-27T23:28:58,,2019,Honda,HR-V,Vti,Wagon,87000,Automatic,2026-07-10,Unleaded,VIC
car/14979964/jeep/wrangler/vic/bundoora/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,35994.0,2026-02-27T23:28:58,,2017,Jeep,Wrangler,Sport (4X4),Softtop,55200,Automatic,2026-08-11,Unleaded,VIC
car/14980174/nissan/navara/vic/essendon-fields/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,33890.0,2026-02-27T23:28:58,,2018,Nissan,Navara,St-X (4X4),Dual Cab Utility,149200,Manual,2026-06-12,Diesel,VIC
car/14979145/nissan/x-trail/vic/nunawading/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,38990.0,2026-02-27T23:28:58,,2023,Nissan,X-Trail,Ti (4Wd),Wagon,65410,Automatic,2026-05-15,Unleaded,VIC
car/14986931/gwm/haval-h6/vic/airport-west/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,29998.0,2026-02-27T23:28:58,,2024,GWM,Haval H6,Ultra,Wagon,4796,Automatic,2026-11-25,Premium,VIC
car/14881116/honda/city/vic/ringwood/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10990.0,2026-02-27T23:28:58,,2009,Honda,City,Vti,Sedan,112702,Automatic,2025-12-27,Unleaded,VIC
car/14952606/honda/cr-v/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,14990.0,2026-02-27T23:28:58,,2012,Honda,CR-V,(4X4),Wagon,148531,Automatic,2026-07-05,Unleaded,VIC
car/14975377/volkswagen/caddy/vic/south-morang/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,33990.0,2026-02-27T23:28:58,,2020,Volkswagen,Caddy,Maxi Tsi220,Van,43277,Automatic,2026-10-12,Premium,VIC
car/14971206/volkswagen/tiguan/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20888.0,2026-02-27T23:28:58,,2017,Volkswagen,Tiguan,162 Tsi Highline,Wagon,122744,Automatic,2026-03-29,Premium,VIC
car/14949523/kia/picanto/vic/keysborough/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17970.0,2026-02-27T23:28:58,,2019,Kia,Picanto,S (Aeb),Hatchback,52860,Automatic,2026-08-20,Unleaded,VIC
car/14940751/jeep/cherokee/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13990.0,2026-02-27T23:28:58,,2015,Jeep,Cherokee,Sport (4X2),Wagon,72477,Automatic,2026-06-26,Unleaded,VIC
car/14942889/nissan/qashqai/vic/hoppers-crossing/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10999.0,2026-02-27T23:28:58,,2015,Nissan,Qashqai,St (4X2),Wagon,195000,Automatic,,Unleaded,VIC
car/14924762/bmw/x3/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,34888.0,2026-02-27T23:28:58,,2020,BMW,X3,Sdrive20I Xline,Wagon,81079,Automatic,,Unleaded,VIC
car/14975256/volkswagen/amarok/vic/ringwood/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2013,Volkswagen,Amarok,Tdi420 Highline (4X4),Dual Cab Utility,171124,Automatic,2026-09-29,Diesel,VIC
car/14928209/ford/ranger/vic/bayswater/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,22990.0,2026-02-27T23:28:58,,2014,Ford,Ranger,Xlt 3.2 (4X4),Dual Cab Utility,183833,Manual,2026-04-21,Diesel,VIC
car/14937978/suzuki/jimny/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,33980.0,2026-02-27T23:28:58,,2021,Suzuki,Jimny,,Wagon,57698,Automatic,,Unleaded,VIC
car/14923285/nissan/x-trail/vic/south-morang/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23990.0,2026-02-27T23:28:58,,2018,Nissan,X-Trail,Ti (4Wd),Wagon,70639,Automatic,2026-04-21,Unleaded,VIC
car/14958261/subaru/forester/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10990.0,2026-02-27T23:28:58,,2013,Subaru,Forester,2.5I,Wagon,260503,Automatic,2026-06-21,Unleaded,VIC
car/14948515/mg/zs-ev/vic/ferntree-gully/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,29990.0,2026-02-27T23:28:58,,2025,MG,ZS EV,Long Range,Wagon,6,Automatic,2026-02-25,Electric,VIC
car/14855812/subaru/forester/vic/moorabbin-airport/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,26990.0,2026-02-27T23:28:58,,2020,Subaru,Forester,2.5I (Awd),Wagon,90781,Automatic,,Unleaded,VIC
car/14975828/mitsubishi/triton/vic/south-morang/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,39990.0,2026-02-27T23:28:58,,2019,Mitsubishi,Triton,Gls (4X4) Premium,Double Cab Pick Up,26883,Automatic,2026-07-15,Diesel,VIC
car/14970045/bmw/x2/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,93488.0,2026-02-27T23:28:58,,2025,BMW,X2,M35I Xdrive,Wagon,2250,Automatic,2026-10-17,Premium,VIC
car/14848826/volkswagen/amarok/vic/ringwood/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24990.0,2026-02-27T23:28:58,,2017,Volkswagen,Amarok,V6 Tdi 550 Sportline,Dual Cab Utility,198540,Automatic,2026-03-19,Diesel,VIC
car/14983965/holden/commodore/vic/laverton-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12499.0,2026-02-27T23:28:58,,2011,Holden,Commodore,Sv6,Sedan,217314,Automatic,,Unleaded,VIC
car/14980876/jaguar/xf/vic/laverton-north/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,49888.0,2026-02-27T23:28:58,,2018,Jaguar,XF,35T (280Kw) S,Sedan,32953,Automatic,,Premium,VIC
car/14981066/suzuki/swift/vic/avondale-heights/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,6499.0,2026-02-27T23:28:58,,2007,Suzuki,Swift,Sport,Hatchback,287847,Manual,,Unleaded,VIC
car/14980668/audi/q7/vic/airport-west/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,109888.0,2026-02-27T23:28:58,,2025,Audi,Q7,45 Tdi Quattro Mhev,Wagon,12,Automatic,,Hybrid,VIC
car/14917163/ford/endura/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,20990.0,2026-02-27T23:28:58,,2018,Ford,Endura,Trend (Fwd),Wagon,95996,Automatic,2026-05-07,Diesel,VIC
car/14948749/kia/cerato/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18999.0,2026-02-27T23:28:58,,2017,Kia,Cerato,Sport,Hatchback,62775,Automatic,2026-03-22,Unleaded,VIC
car/14936770/ford/territory/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18999.0,2026-02-27T23:28:58,,2014,Ford,Territory,Titanium (Rwd),Wagon,173981,Automatic,2026-03-30,Diesel,VIC
car/14832058/mercedes-benz/gla180/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,22990.0,2026-02-27T23:28:58,,2016,Mercedes-Benz,GLA180,,Wagon,99303,Automatic,2026-03-09,Premium,VIC
car/14962417/gwm/ute/vic/south-morang/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,34480.0,2026-02-27T23:28:58,,2023,GWM,UTE,Cannon Vanta (4X4),Dual Cab Utility,21651,Automatic,2026-05-30,Diesel,VIC
car/14917193/suzuki/celerio/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10888.0,2026-02-27T23:28:58,,2015,Suzuki,Celerio,,Hatchback,126702,Automatic,2026-03-21,Unleaded,VIC
car/14953909/suzuki/swift/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18990.0,2026-02-27T23:28:58,,2017,Suzuki,Swift,HYBRID RS,Hatch,56927,Automatic,,Other,VIC
car/14953894/subaru/outback/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,21990.0,2026-02-27T23:28:58,,2015,Subaru,Outback,2.5I Premium,Wagon,117355,Automatic,2026-03-18,Premium,VIC
car/14957297/volkswagen/touareg/vic/ferntree-gully/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,74990.0,2026-02-27T23:28:58,,2023,Volkswagen,Touareg,210Tdi Elegance,Wagon,67435,Automatic,2026-02-10,Diesel,VIC
car/14893822/suzuki/swift/vic/dandenong/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16480.0,2026-02-27T23:28:58,,2022,Suzuki,Swift,Glx Turbo,Hatchback,104084,Automatic,,Unleaded,VIC
car/14949406/volkswagen/tiguan/vic/werribee/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23999.0,2026-02-27T23:28:58,,2018,Volkswagen,Tiguan,162 Tsi Highline,Wagon,165448,Automatic,2026-02-25,Premium,VIC
car/14963197/nissan/elgrand/vic/dandenong/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15990.0,2026-02-27T23:28:58,,2011,Nissan,Elgrand,Rider,Wagon,161168,,,,VIC
car/14831722/audi/a1/vic/springvale/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,29480.0,2026-02-27T23:28:58,,2020,Audi,A1,35 Tfsi S Tronic,Sportback,48748,Automatic,,Premium,VIC
car/14954231/kia/carnival/vic/springvale/people-mover,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24990.0,2026-02-27T23:28:58,,2017,Kia,Carnival,S,Wagon,114717,Automatic,,Unleaded,VIC
car/14953871/mercedes-benz/c200/vic/ringwood/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15990.0,2026-02-27T23:28:58,,2013,Mercedes-Benz,C200,Elegance Be,Sedan,99082,Automatic,2026-05-29,Premium,VIC
car/14928655/bmw/1/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19999.0,2026-02-27T23:28:58,,2013,BMW,1,118I R,Hatch,23439,Automatic,2026-04-10,Unleaded,VIC
car/14928339/holden/barina-spark/vic/werribee/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8999.0,2026-02-27T23:28:58,,2013,Holden,Barina Spark,Cd,Hatchback,110703,Automatic,2026-04-03,Unleaded,VIC
car/14982452/kia/cerato/vic/burwood/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18810.0,2026-02-27T23:28:58,,2017,Kia,Cerato,Sport,Sedan,75692,Automatic,2026-07-15,Unleaded,VIC
car/14833651/ford/transit-custom/vic/hoppers-crossing/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,37990.0,2026-02-27T23:28:58,,2020,Ford,Transit Custom,340L (Lwb),Van,108279,Automatic,,Diesel,VIC
car/14927801/jeep/compass/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9990.0,2026-02-27T23:28:58,,2013,Jeep,Compass,Sport (4X2),Wagon,138908,Automatic,2026-03-05,Premium,VIC
car/14953912/mitsubishi/delica/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,21888.0,2026-02-27T23:28:58,,2010,Mitsubishi,Delica,D:5,SUV,87260,Automatic,,Unleaded,VIC
car/14929268/mitsubishi/asx/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18999.0,2026-02-27T23:28:58,,2020,Mitsubishi,ASX,Es (2Wd),Wagon,135000,Automatic,,Unleaded,VIC
car/14851378/mercedes-benz/gla250/vic/mulgrave/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,67800.0,2026-02-27T23:28:58,,2024,Mercedes-Benz,GLA250,4Matic (Mhev),Wagon,7894,Automatic,2026-04-22,Premium,VIC
car/14958788/holden/cruze/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8990.0,2026-02-27T23:28:58,,2014,Holden,Cruze,Equipe,Hatchback,101458,Automatic,2026-08-18,Unleaded,VIC
car/14913496/nissan/x-trail/vic/ferntree-gully/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16987.0,2026-02-27T23:28:58,,2015,Nissan,X-Trail,St-L (Fwd),Wagon,152979,Automatic,,Unleaded,VIC
car/14917205/mitsubishi/eclipse-cross/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,26990.0,2026-02-27T23:28:58,,2021,Mitsubishi,Eclipse Cross,Aspire (2Wd),Wagon,70929,Automatic,2026-12-20,Unleaded,VIC
car/14970052/honda/cr-v/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,50990.0,2026-02-27T23:28:58,,2023,Honda,CR-V,E:Hev Rs (2Wd) 5 Seats,Wagon,20000,Automatic,,Hybrid,VIC
car/14962058/mercedes-benz/b180/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12990.0,2026-02-27T23:28:58,,2011,Mercedes-Benz,B180,Cdi,Hatchback,107162,Automatic,2026-05-03,Diesel,VIC
car/14951889/renault/kangoo/vic/dandenong/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15990.0,2026-02-27T23:28:58,,2017,Renault,Kangoo,1.2 Swb,Van,70400,Automatic,2026-05-08,Premium,VIC
car/14926963/subaru/outback/vic/dandenong/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,12990.0,2026-02-27T23:28:58,,2017,Subaru,Outback,2.5I,Wagon,245095,Automatic,2026-02-27,Premium,VIC
car/14966032/mini/countryman/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,38000.0,2026-02-27T23:28:58,,2020,Mini,Countryman,Cooper,Wagon,24098,Automatic,,Premium,VIC
car/14958326/honda/fit/vic/mordialloc/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15995.0,2026-02-27T23:28:58,,2018,Honda,Fit,F,Hatch,97081,Automatic,2025-11-19,Hybrid,VIC
car/14982447/nissan/x-trail/vic/burwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,21935.0,2026-02-27T23:28:58,,2019,Nissan,X-Trail,St (2Wd) (5Yr),Wagon,81825,Automatic,2026-06-23,Unleaded,VIC
car/14981354/toyota/camry/vic/oakleigh/sedan,active,2026-02-27T23:28:58,2026-02-27T23:28:58,36990.0,2026-02-27T23:28:58,,2024,Toyota,Camry,Ascent,Sedan,50000,Automatic,,Premium,VIC
car/14982605/ford/focus/vic/essendon-fields/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24890.0,2026-02-27T23:28:58,,2019,Ford,Focus,St-Line,Wagon,75564,Automatic,2026-09-12,Unleaded,VIC
car/14984654/nissan/navara/vic/laverton-north/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,31790.0,2026-02-27T23:28:58,,2017,Nissan,Navara,St-X (4X4),Dual Cab Utility,100304,Automatic,,Diesel,VIC
car/14941029/volkswagen/golf/vic/south-morang/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,57480.0,2026-02-27T23:28:58,,2024,Volkswagen,Golf,Gti,Hatchback,11968,Automatic,2026-01-21,Premium,VIC
car/14962543/nissan/x-trail/vic/south-morang/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,36990.0,2026-02-27T23:28:58,,2024,Nissan,X-Trail,St-L (2Wd),Wagon,17792,Automatic,2025-12-30,Unleaded,VIC
car/14918605/honda/cr-v/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,37980.0,2026-02-27T23:28:58,,2023,Honda,CR-V,Vti X (2Wd) 5 Seats,Wagon,13118,Automatic,,Unleaded,VIC
car/14964176/ford/everest/vic/ferntree-gully/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,69350.0,2026-02-27T23:28:58,,2024,Ford,Everest,Sport (4Wd),Wagon,34334,Automatic,2026-02-13,Diesel,VIC
car/14969242/suzuki/baleno/vic/bayswater-north/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15999.0,2026-02-27T23:28:58,,2017,Suzuki,Baleno,Gl,Hatchback,20756,Automatic,2026-04-28,Unleaded,VIC
car/14881025/nissan/qashqai/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2018,Nissan,Qashqai,St,Wagon,139762,Automatic,2026-04-10,Unleaded,VIC
car/14870072/jeep/cherokee/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13590.0,2026-02-27T23:28:58,,2017,Jeep,Cherokee,Sport (4X2),Wagon,153874,Automatic,2026-02-06,Unleaded,VIC
car/14915174/skoda/octavia/vic/ringwood/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,9999.0,2026-02-27T23:28:58,,2010,Skoda,Octavia,1.8 Tsi,Wagon,146447,Automatic,2026-03-28,Premium,VIC
car/14932531/volkswagen/tiguan/vic/ferntree-gully/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,34850.0,2026-02-27T23:28:58,,2023,Volkswagen,Tiguan,132Tsi Life,Wagon,60487,Automatic,2026-05-26,Premium,VIC
car/14963446/ford/territory/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,15999.0,2026-02-27T23:28:58,,2014,Ford,Territory,Titanium (Rwd),Wagon,199544,Automatic,2026-05-02,Diesel,VIC
car/14937054/honda/hr-v/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24990.0,2026-02-27T23:28:58,,2021,Honda,HR-V,Vti,Wagon,64150,Automatic,2026-02-09,Unleaded,VIC
car/14878420/mercedes-benz/sprinter/vic/mulgrave/van,active,2026-02-27T23:28:58,2026-02-27T23:28:58,74826.0,2026-02-27T23:28:58,,2024,Mercedes-Benz,Sprinter,417Cdi Vs30 Lwb Rwd,Van,18,Automatic,,Diesel,VIC
car/14941206/mercedes-benz/glb250/vic/mulgrave/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,54888.0,2026-02-27T23:28:58,,2021,Mercedes-Benz,Glb250,4Matic,Wagon,90605,Automatic,2026-05-14,Premium,VIC
car/14830658/nissan/dualis/vic/dandenong/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,10500.0,2026-02-27T23:28:58,,2011,Nissan,Dualis,St (4X2),Wagon,188751,Automatic,,Unleaded,VIC
car/14971534/holden/barina/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,13990.0,2026-02-27T23:28:58,,2017,Holden,Barina,Cd,Hatchback,69374,Automatic,2026-10-13,Unleaded,VIC
car/14983908/mercedes-benz/e250/vic/thomastown/wagon,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16990.0,2026-02-27T23:28:58,,2014,Mercedes-Benz,E250,Cdi,Wagon,246646,Automatic,,Diesel,VIC
car/14984891/mitsubishi/outlander/vic/burwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,30000.0,2026-02-27T23:28:58,,2022,Mitsubishi,Outlander,Ls 7 Seat (Awd),Wagon,102877,Automatic,2026-04-25,Unleaded,VIC
car/14983842/volkswagen/amarok/vic/malvern-east/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,48850.0,2026-02-27T23:28:58,,2022,Volkswagen,Amarok,Tdi550 Sportline 4Motion,Dual Cab Utility,63440,Automatic,2026-03-31,Diesel,VIC
car/14982424/nissan/x-trail/vic/essendon-fields/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,42890.0,2026-02-27T23:28:58,,2024,Nissan,X-Trail,St-L (4Wd) E-Power (Hybrid),Wagon,4472,Automatic,,Hybrid,VIC
car/14950606/ford/fiesta/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,7999.0,2026-02-27T23:28:58,,2008,Ford,Fiesta,Lx,Hatchback,108269,Automatic,2026-03-13,Premium,VIC
car/14953848/peugeot/5008/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,34990.0,2026-02-27T23:28:58,,2022,Peugeot,5008,Gt Sport 1.6 Thp 133,Wagon,48071,Automatic,2026-07-04,Premium,VIC
car/14898745/holden/barina-spark/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8999.0,2026-02-27T23:28:58,,2013,Holden,Barina Spark,Cd,Hatchback,90196,Manual,2026-12-15,Unleaded,VIC
car/14972213/mitsubishi/triton/vic/hoppers-crossing/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,16999.0,2026-02-27T23:28:58,,2017,Mitsubishi,Triton,Glx Plus (4X4),Dual Cab Utility,266043,Automatic,2026-09-08,Diesel,VIC
car/14949903/mitsubishi/outlander/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,26999.0,2026-02-27T23:28:58,,2020,Mitsubishi,Outlander,Es 5 Seat (Awd),Wagon,69956,Automatic,2026-10-26,Unleaded,VIC
car/14917187/kia/sportage/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17990.0,2026-02-27T23:28:58,,2018,Kia,Sportage,Ao Edition,Wagon,140501,Automatic,2026-03-29,Unleaded,VIC
car/14886051/mitsubishi/triton/vic/bayswater/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18990.0,2026-02-27T23:28:58,,2017,Mitsubishi,Triton,Glx,Dual Cab Utility,238978,Automatic,2026-05-24,Diesel,VIC
car/14896798/nissan/x-trail/vic/hoppers-crossing/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18990.0,2026-02-27T23:28:58,,2015,Nissan,X-Trail,St-L (Fwd),Wagon,95754,Automatic,2026-03-22,Unleaded,VIC
car/14936975/honda/hr-v/vic/springvale/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,24990.0,2026-02-27T23:28:58,,2021,Honda,HR-V,Vti,Wagon,62006,Automatic,,Unleaded,VIC
car/14967651/volkswagen/polo/vic/south-morang/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,23480.0,2026-02-27T23:28:58,,2019,Volkswagen,Polo,Gti,Hatchback,88088,Automatic,2026-02-28,Premium,VIC
car/14941681/ford/ranger/vic/moorabbin-airport/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,39990.0,2026-02-27T23:28:58,,2018,Ford,Ranger,Wildtrak 3.2 (4X4),Dual Cab Pick-up,82791,Automatic,,Diesel,VIC
car/14917161/suzuki/vitara/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,19990.0,2026-02-27T23:28:58,,2019,Suzuki,Vitara,,Wagon,102085,Automatic,2026-04-29,Unleaded,VIC
car/14922105/volkswagen/amarok/vic/south-morang/dual-cab,active,2026-02-27T23:28:58,2026-02-27T23:28:58,32460.0,2026-02-27T23:28:58,,2017,Volkswagen,Amarok,V6 Tdi 550 Sportline,Dual Cab Utility,90596,Automatic,2026-08-18,Diesel,VIC
car/14953851/volkswagen/golf/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,18990.0,2026-02-27T23:28:58,,2020,Volkswagen,Golf,110 Tsi Comfortline,Hatchback,104653,Automatic,2026-04-14,Premium,VIC
car/14828412/mercedes-benz/a180/vic/ringwood/hatchback,active,2026-02-27T23:28:58,2026-02-27T23:28:58,17990.0,2026-02-27T23:28:58,,2013,Mercedes-Benz,A180,Be,Hatchback,77973,Automatic,2026-04-29,Premium,VIC
car/14865585/volkswagen/tiguan/vic/ringwood/suv,active,2026-02-27T23:28:58,2026-02-27T23:28:58,8999.0,2026-02-27T23:28:58,,2012,Volkswagen,Tiguan,103 Tdi,Wagon,225794,Manual,2026-02-09,Diesel,VIC
