year,make,model,variant,body_type,odometer,transmission,rego,price,fuel_type,location,url,scrape_date,canonical_tag,canonical_reason
2015,Toyota,Kluger,Grande (4X4),Wagon,210877,Automatic,2026-03-25,23990,Unleaded,VIC,car/14864593/toyota/kluger/vic/west-footscray/suv,2026-01-25T15:12:25,,
2016,Toyota,RAV4,Gx (2Wd),Wagon,218452,Automatic,,16489,Unleaded,VIC,car/14871215/toyota/rav4/vic/maidstone/suv,2026-01-25T15:12:25,,
2017,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,220566,Automatic,2026-09-05,36975,Diesel,VIC,car/14852990/toyota/landcruiser-prado/vic/officer/suv,2026-01-25T15:12:25,,
2009,Toyota,Crown,(HYBRID)---(S),Sedan,93001,Automatic,,15500,Hybrid,VIC,car/14911879/toyota/crown/vic/st-kilda/limousine,2026-01-25T15:12:25,,
2024,Toyota,RAV4,Cruiser (2Wd) Hybrid,Wagon,14643,Automatic,2026-12-18,58990,Hybrid,VIC,car/14851108/toyota/rav4/vic/south-melbourne/suv,2026-01-25T15:12:25,,
2018,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,171003,Manual,2026-09-30,36975,Diesel,VIC,car/14921478/toyota/hilux/vic/officer/dual-cab,2026-01-25T15:12:25,,
2017,Toyota,Yaris,Ascent,Hatchback,94537,Automatic,2026-05-28,18490,Unleaded,VIC,car/14869252/toyota/yaris/vic/melbourne/hatchback,2026-01-25T15:12:25,,
2010,Toyota,Camry,Altise,Sedan,257306,Automatic,,8989,Unleaded,VIC,car/14855988/toyota/camry/vic/maidstone/sedan,2026-01-25T15:12:25,,
2017,Toyota,Hilux,Sr (4X4),Dual Cab Chassis,110112,Automatic,,37975,Diesel,VIC,car/14919088/toyota/hilux/vic/officer/dual-cab,2026-01-25T15:12:25,,
2019,Toyota,Corolla,Ascent Sport (Hybrid),Sedan,23871,Automatic,2026-04-20,28990,Hybrid,VIC,car/14841252/toyota/corolla/vic/south-melbourne/sedan,2026-01-25T15:12:25,,
2015,Toyota,Kluger,Grande (4X4),Wagon,132359,Automatic,,28777,Unleaded,VIC,car/14784315/toyota/kluger/vic/elsternwick/suv,2026-01-25T15:12:25,,
2019,Toyota,Hilux,Sr Hi-Rider,Double Cab Pick Up,126805,Automatic,,36990,Diesel,VIC,car/14884838/toyota/hilux/vic/thomastown/dual-cab,2026-01-25T15:12:25,,
2021,Toyota,Corolla,SEDAN(HYBRID) --S,SUV,132715,Automatic,,23900,Hybrid,VIC,car/14826319/toyota/corolla/vic/st-kilda/suv,2026-01-25T15:12:25,,
2015,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,214400,Automatic,2026-01-30,29990,Diesel,VIC,car/14899918/toyota/hilux/vic/maidstone/dual-cab,2026-01-25T15:12:25,,
2020,Toyota,Camry,Ascent Sport (Hybrid),Sedan,154190,Automatic,,24990,Hybrid,VIC,car/14785399/toyota/camry/vic/maidstone/sedan,2026-01-25T15:12:25,,
2018,Toyota,Crown,RS,Sedan,145620,Automatic,,34995,Unleaded,VIC,car/14897798/toyota/crown/vic/maidstone/limousine,2026-01-25T15:12:25,,
2020,Toyota,C-HR,Koba (2Wd) Hybrid,Wagon,47371,Automatic,,35990,Hybrid,VIC,car/14889293/toyota/c-hr/vic/elsternwick/suv,2026-01-25T15:12:25,,
2001,Toyota,Corolla,Ascent,Sedan,153538,Automatic,,7977,Unleaded,VIC,car/14849564/toyota/corolla/vic/elsternwick/sedan,2026-01-25T15:12:25,,
2019,Toyota,Hilux,Rugged (4X4),Double Cab Pick Up,146023,Automatic,2026-06-23,47990,Diesel,VIC,car/14911610/toyota/hilux/vic/south-melbourne/dual-cab,2026-01-25T15:12:25,,
2021,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,61893,Automatic,2026-05-28,48888,Hybrid,VIC,car/14809435/toyota/rav4/vic/south-melbourne/suv,2026-01-25T15:12:25,,
2025,Toyota,Yaris Cross,Gxl Hybrid,Wagon,2565,Automatic,,37977,Hybrid,VIC,car/14766206/toyota/yaris-cross/vic/elsternwick/suv,2026-01-25T15:12:25,,
2024,Toyota,COROLLA CROSS PETROL,COROLLA CROSS GX 2.0L PETROL AUTO CVT 5 DOOR HATCH,Hatch,13405,,2026-06-18,41970,Other,VIC,car/14865854/toyota/corolla-cross-petrol/vic/melbourne/hatchback,2026-01-25T15:12:25,,
2022,Toyota,Hilux,Workmate (4X2),Cab Chassis,53000,Manual,2026-10-28,26490,Unleaded,VIC,car/14827123/toyota/hilux/vic/nunawading/single-cab,2026-01-25T15:12:25,,
2022,Toyota,RAV4,Gxl (Awd) Hybrid,Wagon,60584,Automatic,2026-06-08,43990,Hybrid,VIC,car/14804533/toyota/rav4/vic/south-melbourne/suv,2026-01-25T15:12:25,,
2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,16295,Automatic,,60990,Hybrid,VIC,car/14915176/toyota/rav4/vic/melbourne/suv,2026-01-25T15:12:25,,
2022,Toyota,Landcruiser,Lc300 Vx (4X4),Wagon,159619,Automatic,2026-02-03,103970,Diesel,VIC,car/14885274/toyota/landcruiser/vic/keysborough/suv,2026-01-25T15:12:25,,
2025,Toyota,YARIS CROSS HYBRID,YARIS CROSS HYBRID GX 1.5L AUTO CVT HATCH,Hatch,9210,,2026-04-24,36990,Hybrid,VIC,car/14911423/toyota/yaris-cross-hybrid/vic/melbourne/hatchback,2026-01-25T15:12:25,,
2018,Toyota,Corolla,Ascent Sport,Hatchback,20700,Automatic,2026-09-01,23490,Unleaded,VIC,car/14867960/toyota/corolla/vic/port-melbourne/hatchback,2026-01-25T15:12:25,,
2023,Toyota,Fortuner,Gxl,Wagon,63210,Automatic,,52999,Diesel,VIC,car/14891441/toyota/fortuner/vic/oakleigh/suv,2026-01-25T15:12:25,,
2002,Toyota,Echo,,Sedan,363255,Automatic,2026-01-14,5999,Unleaded,VIC,car/14858211/toyota/echo/vic/braybrook/sedan,2026-01-25T15:12:25,,
2010,Toyota,Rukus,Build 1,Wagon,197542,Automatic,2026-09-21,10989,Unleaded,VIC,car/14907930/toyota/rukus/vic/maidstone/wagon,2026-01-25T15:12:25,,
2021,Toyota,Landcruiser,Lc200 Vx (4X4),Wagon,107768,Automatic,2026-05-19,101970,Diesel,VIC,car/14808815/toyota/landcruiser/vic/keysborough/suv,2026-01-25T15:12:25,,
2022,Toyota,Camry,Ascent Sport Hybrid,Sedan,66957,Automatic,2026-07-05,35380,Hybrid,VIC,car/14889486/toyota/camry/vic/melbourne/sedan,2026-01-25T15:12:25,,
2024,Toyota,GR86,Gts,Coupe,26025,Automatic,2026-05-28,44990,Premium,VIC,car/14824721/toyota/gr86/vic/melbourne/coupe,2026-01-25T15:12:25,,
2024,Toyota,Kluger,Gxl 2Wd,Wagon,11994,Automatic,2026-02-13,59888,Unleaded,VIC,car/14894816/toyota/kluger/vic/keysborough/suv,2026-01-25T15:12:25,,
2008,Toyota,Aurion,At-X,Sedan,232449,Automatic,2025-11-21,7999,Unleaded,VIC,car/14886330/toyota/aurion/vic/braybrook/sedan,2026-01-25T15:12:25,,
2019,Toyota,Kluger,Gx (4X2),Wagon,110501,Automatic,,31900,Unleaded,VIC,car/14903618/toyota/kluger/vic/south-melbourne/suv,2026-01-25T15:12:25,,
2002,Toyota,Landcruiser,Gxv (4X4),Wagon,356192,Automatic,2026-10-23,36999,Diesel,VIC,car/14825513/toyota/landcruiser/vic/ringwood/suv,2026-01-25T15:12:25,,
2014,Toyota,HiAce,COMMUTER KDH223R MY14,OtherCar,268034,Automatic,,28888,Diesel,VIC,car/14905401/toyota/hiace/vic/preston/othercar,2026-01-25T15:12:25,,
2024,Toyota,Landcruiser,Lc300 Gxl (4X4),Wagon,14803,Automatic,,119990,Diesel,VIC,car/14859671/toyota/landcruiser/vic/elsternwick/suv,2026-01-25T15:12:25,,
2007,Toyota,Estima,G,Commercial,71384,Automatic,,15995,Unleaded,VIC,car/14791202/toyota/estima/vic/maidstone/van,2026-01-25T15:12:25,,
2024,Toyota,Corolla Cross,Gxl Awd Hybrid,Wagon,17789,Automatic,2026-10-10,46990,Hybrid,VIC,car/14806564/toyota/corolla-cross/vic/south-melbourne/suv,2026-01-25T15:12:25,,
2023,Toyota,Yaris Cross,Gx Hybrid,Wagon,40323,Automatic,,33990,Hybrid,VIC,car/14868469/toyota/yaris-cross/vic/elsternwick/suv,2026-01-25T15:12:25,,
2019,Toyota,RAV4,Gx (2Wd),Wagon,57695,Manual,2026-07-12,33990,Unleaded,VIC,car/14896890/toyota/rav4/vic/melbourne/suv,2026-01-25T15:12:25,,
2024,Toyota,Supra,Gts,Coupe,14121,Automatic,2026-07-04,117990,Premium,VIC,car/14846767/toyota/supra/vic/south-melbourne/coupe,2026-01-25T15:12:25,,
2016,Toyota,Camry,Altise,Sedan,140200,Automatic,2026-06-27,15990,Unleaded,VIC,car/14919240/toyota/camry/vic/maidstone/sedan,2026-01-25T15:12:25,,
2023,Toyota,Fortuner,GXL,SUV,42225,Automatic,,54990,Other,VIC,car/14924725/toyota/fortuner/vic/melbourne/suv,2026-01-25T15:12:25,,
2023,Toyota,GR86,Gts,Coupe,7751,Manual,2026-12-27,45990,Premium,VIC,car/14923121/toyota/gr86/vic/melbourne/coupe,2026-01-25T15:12:25,,
2007,Toyota,Corolla,Levin Zr,Hatchback,127000,Automatic,,12500,Unleaded,VIC,car/14915823/toyota/corolla/vic/dandenong/hatchback,2026-01-25T15:12:25,,
2019,Toyota,C-HR,Koba (2Wd),Wagon,96548,Automatic,2026-04-03,22990,Premium,VIC,car/14921862/toyota/c-hr/vic/williamstown-north/suv,2026-01-25T15:12:25,,
2012,Toyota,86,Gts,Coupe,137605,Automatic,2026-02-08,19990,Premium,VIC,car/14919569/toyota/86/vic/coburg-north/coupe,2026-01-25T15:12:25,,
2019,Toyota,Kluger,Gxl (4X2),Wagon,112851,Automatic,,35888,Unleaded,VIC,car/14864541/toyota/kluger/vic/oakleigh/suv,2026-01-25T15:12:25,,
2006,Toyota,Avensis,Verso Glx,Wagon,175997,Automatic,2026-10-15,4990,Unleaded,VIC,car/14923312/toyota/avensis/vic/williamstown/people-mover,2026-01-25T15:12:25,,
2017,Toyota,Prius-C,Hybrid,Hatchback,36536,Automatic,2026-03-24,19990,Hybrid,VIC,car/14919178/toyota/prius-c/vic/maidstone/hatchback,2026-01-25T15:12:25,,
2024,Toyota,Fortuner,Crusade,Wagon,15808,Automatic,,67999,Diesel,VIC,car/14868647/toyota/fortuner/vic/oakleigh/suv,2026-01-25T15:12:25,,
2024,Toyota,Camry,Ascent,Sedan,52084,Automatic,2026-04-08,39888,Premium,VIC,car/14917500/toyota/camry/vic/tottenham/sedan,2026-01-25T15:12:25,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,74118,Automatic,,41888,Hybrid,VIC,car/14917499/toyota/rav4/vic/tottenham/suv,2026-01-25T15:12:25,,
2015,Toyota,Corolla,Ascent,Sedan,90346,Automatic,2026-08-15,19990,Unleaded,VIC,car/14868742/toyota/corolla/vic/essendon-fields/sedan,2026-01-25T15:12:25,,
2018,Toyota,C-HR,(HYBRID) ZYX10 G-LED,SUV,71771,Automatic,,24999,Hybrid,VIC,car/14918182/toyota/c-hr/vic/st-kilda/suv,2026-01-25T15:12:25,,
2019,Toyota,Camry,Ascent,Sedan,76164,Automatic,2026-07-21,28990,Unleaded,VIC,car/14920489/toyota/camry/vic/melbourne/sedan,2026-01-25T15:12:25,,
2024,Toyota,HiAce,Slwb Commuter (12 Seats),Bus,2855,Automatic,2026-05-19,91470,Diesel,VIC,car/14809256/toyota/hiace/vic/keysborough/people-mover,2026-01-25T15:12:25,,
2004,Toyota,RAV4,Cv (4X4),Wagon,215027,Automatic,2026-09-12,7990,Unleaded,VIC,car/14928971/toyota/rav4/vic/maidstone/suv,2026-01-25T15:12:25,,
2017,Toyota,HiAce,Lwb,Van,185594,Automatic,2026-02-28,22880,Unleaded,VIC,car/14928968/toyota/hiace/vic/maidstone/van,2026-01-25T15:12:25,,
2022,Toyota,Hilux,Sr (4X4),Double Cab Pick Up,45704,Automatic,,54999,Diesel,VIC,car/14820591/toyota/hilux/vic/oakleigh/dual-cab,2026-01-25T15:12:37,,
2023,Toyota,Camry,Ascent,Sedan,35755,Automatic,,37990,Premium,VIC,car/14904626/toyota/camry/vic/elsternwick/sedan,2026-01-25T15:12:37,,
2020,Toyota,Hilux,Workmate,Cab Chassis,116218,Manual,2026-12-14,22990,Unleaded,VIC,car/14924932/toyota/hilux/vic/south-melbourne/single-cab,2026-01-25T15:12:37,,
2022,Toyota,RAV4,Gx (Awd) Hybrid,Wagon,58570,Automatic,2025-10-13,41990,Hybrid,VIC,car/14921078/toyota/rav4/vic/port-melbourne/suv,2026-01-25T15:12:37,,
2018,Toyota,RAV4,Gxl (2Wd),Wagon,64681,Automatic,,29990,Unleaded,VIC,car/14921566/toyota/rav4/vic/elsternwick/suv,2026-01-25T15:12:37,,
2014,Toyota,Kluger,Grande (4X4),Wagon,150817,Automatic,2026-09-19,26970,Unleaded,VIC,car/14892294/toyota/kluger/vic/keysborough/suv,2026-01-25T15:12:37,,
2014,Toyota,Corolla,Ascent,Hatchback,143200,Automatic,,15990,Unleaded,VIC,car/14920238/toyota/corolla/vic/maidstone/hatchback,2026-01-25T15:12:37,,
2006,Toyota,Kluger,Grande (4X4),Wagon,321226,Automatic,2026-05-18,8988,Unleaded,VIC,car/14923128/toyota/kluger/vic/braybrook/suv,2026-01-25T15:12:37,,
2021,Toyota,Hilux,Sr (4X4),Double Cab Chassis,124214,Automatic,,41975,Diesel,VIC,car/14918667/toyota/hilux/vic/officer/dual-cab,2026-01-25T15:12:37,,
2022,Toyota,Hilux,Workmate (4X4),Cab Chassis,78428,Manual,2026-11-15,42990,Diesel,VIC,car/14921816/toyota/hilux/vic/melbourne/single-cab,2026-01-25T15:12:37,,
2022,Toyota,Hilux,Sr5 Hi-Rider (4X2),Double Cab Pick Up,118952,Automatic,2026-09-29,41990,Diesel,VIC,car/14921573/toyota/hilux/vic/south-melbourne/dual-cab,2026-01-25T15:12:37,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,45585,Automatic,,30999,Hybrid,VIC,car/14838100/toyota/corolla/vic/oakleigh/hatchback,2026-01-25T15:12:37,,
2018,Toyota,C-HR,S LED EDITION,SUV,48821,Automatic,,23995,Unleaded,VIC,car/14927721/toyota/c-hr/vic/maidstone/suv,2026-01-25T15:12:37,,
2023,Toyota,Kluger,Gx 2Wd,Wagon,52179,Automatic,,45888,Unleaded,VIC,car/14922939/toyota/kluger/vic/tottenham/suv,2026-01-25T15:12:37,,
2022,Toyota,Landcruiser Prado,Gxl Flat Tailgate,Wagon,90158,Automatic,2026-06-10,52780,Diesel,VIC,car/14908882/toyota/landcruiser-prado/vic/berwick/suv,2026-01-25T15:12:37,,
2024,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,10274,Automatic,2026-05-10,47990,Hybrid,VIC,car/14922035/toyota/rav4/vic/south-melbourne/suv,2026-01-25T15:12:37,,
2016,Toyota,Camry,Atara Sl,Sedan,70088,Automatic,2026-12-30,22990,Unleaded,VIC,car/14919181/toyota/camry/vic/maidstone/sedan,2026-01-25T15:12:37,,
2008,Toyota,Kluger,Kx-R (Fwd) 7 Seat,Wagon,172000,Automatic,,12500,Unleaded,VIC,car/14805515/toyota/kluger/vic/dandenong/suv,2026-01-25T15:12:37,,
2022,Toyota,HiAce,Slwb,Van,69406,Automatic,,58888,Diesel,VIC,car/14928353/toyota/hiace/vic/tottenham/van,2026-01-25T15:12:37,,
2022,Toyota,Hilux,Sr Hi-Rider (4X2),Double Cab Pick Up,38566,Manual,,39990,Diesel,VIC,car/14922977/toyota/hilux/vic/elsternwick/dual-cab,2026-01-25T15:12:37,,
2014,Toyota,RAV4,Gx (4X4),Wagon,219766,Automatic,2026-01-13,17950,Diesel,VIC,car/14899919/toyota/rav4/vic/ringwood/suv,2026-01-25T15:12:37,,
2012,Toyota,Camry,Altise,Sedan,268426,Automatic,2026-04-15,8450,Unleaded,VIC,car/14921852/toyota/camry/vic/preston/sedan,2026-01-25T15:12:37,,
2010,Toyota,Kluger,Kx-R (Fwd) 7 Seat,Wagon,236250,Automatic,2026-06-06,9990,Unleaded,VIC,car/14919583/toyota/kluger/vic/coburg-north/suv,2026-01-25T15:12:37,,
2020,Toyota,Hilux,Workmate,Cab Chassis,115200,Automatic,,26990,Unleaded,VIC,car/14918469/toyota/hilux/vic/elsternwick/single-cab,2026-01-25T15:12:37,,
2024,Toyota,GR Corolla,Gts,Hatchback,15657,Automatic,2026-03-31,69990,Premium,VIC,car/14918087/toyota/gr-corolla/vic/melbourne/hatchback,2026-01-25T15:12:37,,
2017,Toyota,Esquire,GI PREMIUM ZWR80,SUV,114385,Automatic,,27990,Unleaded,VIC,car/14844322/toyota/esquire/vic/clayton-south/suv,2026-01-25T15:12:37,,
2009,Toyota,HiAce,Lwb,Van,260000,Automatic,,15999,Diesel,VIC,car/14918881/toyota/hiace/vic/footscray/van,2026-01-25T15:12:37,,
2011,Toyota,Hilux,Sr5 (4X4),Dual Cab Pick-up,169148,Automatic,2026-08-09,26990,Diesel,VIC,car/14928884/toyota/hilux/vic/west-footscray/dual-cab,2026-01-25T15:12:37,,
2018,Toyota,Kluger,Gx (4X2),Wagon,148938,Automatic,2026-02-19,29990,Unleaded,VIC,car/14915588/toyota/kluger/vic/ringwood/suv,2026-01-25T15:12:37,,
2020,Toyota,Yaris Cross,Gx Hybrid,Wagon,32100,Automatic,2026-05-08,31990,Hybrid,VIC,car/14922036/toyota/yaris-cross/vic/south-melbourne/suv,2026-01-25T15:12:37,,
2024,Toyota,COROLLA CROSS PETROL,COROLLA CROSS GX 2.0L PETROL AUTO CVT 5 DOOR HATCH,Hatch,16076,,,40333,Other,VIC,car/14926336/toyota/corolla-cross-petrol/vic/melbourne/hatchback,2026-01-25T15:12:37,,
2002,Toyota,RAV4,Cruiser (4X4),Wagon,218166,Automatic,2026-07-31,9990,Unleaded,VIC,car/14823146/toyota/rav4/vic/ringwood/suv,2026-01-25T15:12:37,,
2006,Toyota,Crown,ATHLETE,Sedan,94149,Automatic,,12995,Unleaded,VIC,car/14928159/toyota/crown/vic/maidstone/limousine,2026-01-25T15:12:37,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Hatchback,39905,Automatic,,29490,Hybrid,VIC,car/14924726/toyota/corolla/vic/melbourne/hatchback,2026-01-25T15:12:37,,
2006,Toyota,Camry,Sportivo,Sedan,185234,Automatic,2026-04-28,9990,Unleaded,VIC,car/14868736/toyota/camry/vic/ringwood/sedan,2026-01-25T15:12:37,,
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,29642,Automatic,,40750,Hybrid,VIC,car/14925719/toyota/rav4/vic/elsternwick/suv,2026-01-25T15:12:37,,
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,30223,Automatic,,40750,Hybrid,VIC,car/14920053/toyota/rav4/vic/elsternwick/suv,2026-01-25T15:12:37,,
2020,Toyota,Camry,Ascent,Sedan,49380,Automatic,,30999,Unleaded,VIC,car/14799170/toyota/camry/vic/oakleigh/sedan,2026-01-25T15:12:37,,
2016,Toyota,Camry,Altise,Sedan,228048,Automatic,2026-06-27,12990,Unleaded,VIC,car/14919239/toyota/camry/vic/maidstone/sedan,2026-01-25T15:12:37,,
2021,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,63093,Automatic,2026-08-27,40888,Hybrid,VIC,car/14921549/toyota/rav4/vic/tottenham/suv,2026-01-25T15:12:37,,
2019,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,71115,Automatic,2026-01-25,58990,Diesel,VIC,car/14888681/toyota/landcruiser-prado/vic/essendon-fields/suv,2026-01-25T15:12:37,,
2011,Toyota,Camry,Luxury Hybrid,Sedan,189290,Automatic,,9990,Hybrid,VIC,car/14928076/toyota/camry/vic/west-footscray/sedan,2026-01-25T15:12:37,,
2024,Toyota,RAV4,Cruiser (Awd) Hybrid,Wagon,10333,Automatic,2026-03-21,61990,Hybrid,VIC,car/14918090/toyota/rav4/vic/melbourne/suv,2026-01-25T15:12:37,,
2024,Toyota,GR Yaris,Gts,Hatchback,10664,Manual,,61990,Premium,VIC,car/14919067/toyota/gr-yaris/vic/elsternwick/hatchback,2026-01-25T15:12:37,,
2017,Toyota,C-HR,C-HR KOBA AWD 1.2L PETROL CVT WAGON,SUV,113091,,2026-07-09,24990,Other,VIC,car/14917794/toyota/c-hr/vic/melbourne/suv,2026-01-25T15:12:37,,
2010,Toyota,Prius,Hybrid,Hatchback,187388,Automatic,,12999,Hybrid,VIC,car/14871315/toyota/prius/vic/oakleigh/hatchback,2026-01-25T15:12:37,,
2008,Toyota,Aurion,Sportivo Zr6,Sedan,189043,Automatic,2026-10-07,9990,Unleaded,VIC,car/14919588/toyota/aurion/vic/coburg-north/sedan,2026-01-25T15:12:37,,
2024,Toyota,Camry,Ascent Hybrid,Sedan,45883,Automatic,,40888,Hybrid,VIC,car/14921073/toyota/camry/vic/tottenham/sedan,2026-01-25T15:12:37,,
2024,Toyota,Yaris Cross,Urban Hybrid,Wagon,8378,Automatic,,44444,Hybrid,VIC,car/14886460/toyota/yaris-cross/vic/oakleigh/suv,2026-01-25T15:12:37,,
2019,Toyota,Kluger,Grande (4X4),Wagon,25652,Automatic,,48990,Unleaded,VIC,car/14919557/toyota/kluger/vic/melbourne/suv,2026-01-25T15:12:37,,
2024,Toyota,Landcruiser,Lc300 Sahara Zx (4X4),Wagon,3335,Automatic,2026-11-29,155888,Diesel,VIC,car/14919283/toyota/landcruiser/vic/tottenham/suv,2026-01-25T15:12:37,,
2020,Toyota,Landcruiser,Gxl,Double Cab Chassis,145348,Manual,2026-01-01,123970,Diesel,VIC,car/14856373/toyota/landcruiser/vic/keysborough/dual-cab,2026-01-25T15:12:37,,
2022,Toyota,Corolla,Ascent Sport Hybrid,Sedan,48462,Automatic,2026-05-17,29990,Hybrid,VIC,car/14917934/toyota/corolla/vic/melbourne/sedan,2026-01-25T15:12:37,,
2023,Toyota,RAV4,Gx (2Wd),Wagon,55124,Automatic,,39990,Unleaded,VIC,car/14920177/toyota/rav4/vic/elsternwick/suv,2026-01-25T15:12:37,,
2014,Toyota,Prius,ZVW30,Hatch,90108,Automatic,,16490,Unleaded,VIC,car/14928336/toyota/prius/vic/clayton-south/hatchback,2026-01-25T15:12:37,,
2022,Toyota,Landcruiser,Lc300 Vx (4X4),Wagon,92287,Automatic,,116990,Diesel,VIC,car/14917935/toyota/landcruiser/vic/south-melbourne/suv,2026-01-25T15:12:37,,
2016,Toyota,RAV4,Gx (4X4),Wagon,176103,Automatic,2026-08-21,18990,Diesel,VIC,car/14919562/toyota/rav4/vic/coburg-north/suv,2026-01-25T15:12:37,,
2019,Toyota,Hilux,Sr (4X4),Double Cab Chassis,94606,Automatic,,39975,Diesel,VIC,car/14926909/toyota/hilux/vic/officer/dual-cab,2026-01-25T15:12:37,,
2025,Toyota,LC MILITARY,LC MILITARY GXL 4.5L T DIESEL MANUAL DUAL CAB CHASSIS,Ute Tray,7736,Manual,,148990,Other,VIC,car/14917791/toyota/lc-military/vic/melbourne/pickup,2026-01-25T15:12:37,,
2023,Toyota,Kluger,Gx Awd,Wagon,38266,Automatic,,43750,Unleaded,VIC,car/14917326/toyota/kluger/vic/elsternwick/suv,2026-01-25T15:12:37,,
2016,Toyota,Fortuner,Gxl,Wagon,103771,Automatic,2026-05-18,36990,Diesel,VIC,car/14773433/toyota/fortuner/vic/ferntree-gully/suv,2026-01-25T15:12:37,,
2023,Toyota,Corolla Cross,ATMOS,SUV,21610,,,43990,Unleaded,VIC,car/14918465/toyota/corolla-cross/vic/elsternwick/suv,2026-01-25T15:12:37,,
2022,Toyota,RAV4,Gx (2Wd) Hybrid,Wagon,19953,Automatic,,44888,Hybrid,VIC,car/14878010/toyota/rav4/vic/tottenham/suv,2026-01-25T15:12:37,,
2021,Toyota,Kluger,Gxl Hybrid Awd,Wagon,107529,Automatic,2026-01-21,49388,Hybrid,VIC,car/14812174/toyota/kluger/vic/tottenham/suv,2026-01-25T15:12:37,,
2015,Toyota,Prius,Hybrid,Hatchback,113333,Automatic,,18995,Hybrid,VIC,car/14791196/toyota/prius/vic/maidstone/hatchback,2026-01-25T15:12:37,,
2024,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,14350,Automatic,2026-01-08,59970,Hybrid,VIC,car/14843907/toyota/rav4/vic/keysborough/suv,2026-01-25T15:12:37,,
2023,Toyota,Yaris Cross,Gxl Hybrid,Wagon,14545,Automatic,,36990,Hybrid,VIC,car/14831749/toyota/yaris-cross/vic/elsternwick/suv,2026-01-25T15:12:37,,
2022,Toyota,RAV4,Edge (Awd) Hybrid,Wagon,56117,Automatic,,54990,Hybrid,VIC,car/14864771/toyota/rav4/vic/elsternwick/suv,2026-01-25T15:12:37,,
2025,Toyota,HiAce,Commuter (12 Seats),Bus,30,Automatic,2025-12-19,32990,Diesel,VIC,car/14921091/toyota/hiace/vic/berwick/people-mover,2026-01-25T15:12:37,,
2022,Toyota,Camry,Ascent Sport Hybrid,Sedan,86529,Automatic,,32750,Hybrid,VIC,car/14804098/toyota/camry/vic/elsternwick/sedan,2026-01-25T15:12:37,,
2023,Toyota,C-HR,Koba (2Wd),Wagon,57828,Automatic,,36888,Premium,VIC,car/14829100/toyota/c-hr/vic/tottenham/suv,2026-01-25T15:12:37,,
2008,Toyota,Aurion,At-X,Sedan,159967,Automatic,2026-04-15,10990,Unleaded,VIC,car/14917377/toyota/aurion/vic/ringwood/sedan,2026-01-25T15:12:37,,
2024,Toyota,COROLLA CROSS PETROL,COROLLA CROSS GX 2.0L PETROL AUTO CVT 5 DOOR HATCH,Hatch,19679,,,39880,Other,VIC,car/14871694/toyota/corolla-cross-petrol/vic/melbourne/hatchback,2026-01-25T15:12:37,,
2018,Toyota,Camry,Ascent,Sedan,114171,Automatic,,24990,Unleaded,VIC,car/14868419/toyota/camry/vic/elsternwick/sedan,2026-01-25T15:12:37,,
2018,Toyota,Corolla,Hybrid,Hatchback,142775,Automatic,2026-02-06,20990,Hybrid,VIC,car/14803329/toyota/corolla/vic/altona-north/hatchback,2026-01-25T15:12:37,,
2020,Toyota,Corolla,HYBRID EX,SUV,95821,Automatic,,18995,Unleaded,VIC,car/14791182/toyota/corolla/vic/maidstone/suv,2026-01-25T15:12:37,,
2017,Toyota,Corolla,Ascent,Sedan,156825,Automatic,2026-03-21,17990,Unleaded,VIC,car/14789515/toyota/corolla/vic/west-footscray/sedan,2026-01-25T15:12:37,,
2009,Toyota,Crown,,Sedan,113000,Automatic,,19990,Premium,VIC,car/14869650/toyota/crown/vic/cranbourne-west/limousine,2026-01-25T15:12:37,,
2018,Toyota,Camry,Ascent Sport (Hybrid),Sedan,40831,Automatic,2026-07-18,30990,Hybrid,VIC,car/14911300/toyota/camry/vic/melbourne/sedan,2026-01-25T15:12:37,,
2006,Toyota,Camry,Altise,Sedan,239897,Automatic,2026-01-15,7999,Unleaded,VIC,car/14824102/toyota/camry/vic/braybrook/sedan,2026-01-25T15:12:37,,
2013,Toyota,Landcruiser Prado,Gxl (4X4),Wagon,262392,Automatic,2025-12-05,27990,Diesel,VIC,car/14798527/toyota/landcruiser-prado/vic/altona-north/suv,2026-01-25T15:12:37,,
2021,Toyota,Fortuner,Gx,Wagon,75173,Automatic,2026-04-02,46555,Diesel,VIC,car/14898157/toyota/fortuner/vic/melbourne/suv,2026-01-25T15:12:37,,
2010,Toyota,Mark X,PREMIUM,Sedan,73767,Automatic,,14995,Unleaded,VIC,car/14789897/toyota/mark-x/vic/maidstone/limousine,2026-01-25T15:12:37,,
