url,canonical_tag,reason_code,source
https://www.grays.com/lot/0001-10347772/motor-vehicles-motor-cycles/2011-skoda-superb-191-fsi-v6-elegance-3t-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347842/motor-vehicles-motor-cycles/2010-renault-megane-coupe-cab-dynamique-cvt-convertible,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045782/motor-vehicles-motor-cycles/2008-peugeot-308-xte-hdi-turbo-diesel-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045772/motor-vehicles-motor-cycles/2013-peugeot-208-allure-premium-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045696/motor-vehicles-motor-cycles/2015-peugeot-308-allure-premium-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045791/motor-vehicles-motor-cycles/2012-nissan-navara-4x4-st-x550-d40-turbo-diesel-automatic-dual-cab,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057984/motor-vehicles-motor-cycles/2006-nissan-pathfinder-st-l-4x4-r51-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057999/motor-vehicles-motor-cycles/2004-holden-astra-cd-ah-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-60047496/motor-vehicles-motor-cycles/2016-holden-astra-r-bk-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045753/motor-vehicles-motor-cycles/2005-audi-a3-2-0-fsi-ambition-8p-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-50711464/motor-vehicles-motor-cycles/2012-audi-a5-1-8-tfsi-8t-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045678/motor-vehicles-motor-cycles/2014-bmw-2-series-active-tour-218d-f45-turbo-diesel-auto-8-speed-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347814/motor-vehicles-motor-cycles/2010-bmw-5-28i-f10-automatic-8-speed-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057988/motor-vehicles-motor-cycles/2010-bmw-7-40i-f01-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045747/motor-vehicles-motor-cycles/2008-bmw-3-20i-touring-executive-e91-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057979/motor-vehicles-motor-cycles/2011-bmw-3-20i-e90-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057961/motor-vehicles-motor-cycles/2016-bmw-x3-xdrive-20d-f25-turbo-diesel-automatic-8-speed-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058002/motor-vehicles-motor-cycles/2003-mercedes-benz-e240-classic-w211-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045643/motor-vehicles-motor-cycles/2012-mercedes-benz-ml350-bluetec-w166-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045725/motor-vehicles-motor-cycles/2013-mercedes-benz-gl-class-gl63-amg-x166-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045768/motor-vehicles-motor-cycles/2006-mercedes-benz-c180-kompressor-classic-w203-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045773/motor-vehicles-motor-cycles/2010-mercedes-benz-c250-be-avantgarde-w204-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058021/motor-vehicles-motor-cycles/2009-mercedes-benz-e-class-350-elegance-c207-automatic-coupe,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045721/motor-vehicles-motor-cycles/2008-mercedes-benz-b200-w245-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057967/motor-vehicles-motor-cycles/2008-mercedes-benz-b200-w245-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347787/motor-vehicles-motor-cycles/2016-ford-kuga-ambiente-fwd-tf-ii-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057983/motor-vehicles-motor-cycles/2013-ford-mondeo-titanium-mc-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045718/motor-vehicles-motor-cycles/2011-ford-mondeo-lx-tdci-mc-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347829/motor-vehicles-motor-cycles/2011-ford-mondeo-zetec-tdci-mc-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347820/motor-vehicles-motor-cycles/2010-mini-cooper-r56-john-cooper-works-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347824/motor-vehicles-motor-cycles/2012-mini-ray-r56-lci-automatic-hatchback-77-096kms,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347871/motor-vehicles-motor-cycles/2012-volkswagen-tiguan-132-tsi-pacific-5n-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045610/motor-vehicles-motor-cycles/2014-volkswagen-tiguan-118-tsi-4x2-5n-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045737/motor-vehicles-motor-cycles/2016-volkswagen-tiguan-140tdi-highline-mk2-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347831/motor-vehicles-motor-cycles/2009-volkswagen-golf-103tdi-comfortline-a6-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058023/motor-vehicles-motor-cycles/2010-volkswagen-golf-gti-a6-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045701/motor-vehicles-motor-cycles/2008-volkswagen-passat-2-0-tdi-3c-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045736/motor-vehicles-motor-cycles/2013-volkswagen-golf-90tsi-a7-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347849/motor-vehicles-motor-cycles/2013-volkswagen-golf-gti-a7-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347789/motor-vehicles-motor-cycles/2014-volkswagen-golf-90tsi-comfortline-a7-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057945/motor-vehicles-motor-cycles/2016-volvo-xc90-d5-momentum-l-series-turbo-diesel-auto-8-speed-7-seat-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045651/motor-vehicles-motor-cycles/2012-dodge-journey-r-t-automatic-7-seats-people-mover,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045719/motor-vehicles-motor-cycles/2015-jeep-grand-cherokee-blackhawk-le-4x4-wk-automatic-8-speed-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045749/motor-vehicles-motor-cycles/2012-jeep-grand-cherokee-overland-4x4-wk-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057986/motor-vehicles-motor-cycles/2010-jeep-wrangler-unlimited-sport-4x4-jk-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058013/motor-vehicles-motor-cycles/2008-jeep-wrangler-unlimited-sport-4x4-jk-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057756/motor-vehicles-motor-cycles/2018-holden-equinox-ls-2wd-eq-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045760/motor-vehicles-motor-cycles/2015-nissan-pathfinder-ti-4x4-r52-cvt-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347833/motor-vehicles-motor-cycles/2014-toyota-kluger-4x2-gx-gsu50r-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057958/motor-vehicles-motor-cycles/2005-ford-territory-ts-rwd-sx-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-60047493/motor-vehicles-motor-cycles/2005-ford-territory-tx-rwd-sy-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347773/motor-vehicles-motor-cycles/2006-ford-territory-ghia-4x4-sy-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058014/motor-vehicles-motor-cycles/2007-ford-territory-sr-4x4-sy-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045761/motor-vehicles-motor-cycles/2011-ford-territory-titanium-4x4-sz-turbo-diesel-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045714/motor-vehicles-motor-cycles/2001-ford-falcon-forte-auii-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057994/motor-vehicles-motor-cycles/2005-ford-falcon-xt-ba-ii-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045185/motor-vehicles-motor-cycles/2006-ford-falcon-xr6-bf-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-20026945/motor-vehicles-motor-cycles/2010-ford-falcon-xr6-fg-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058073/motor-vehicles-motor-cycles/2011-holden-commodore-sv6-ve-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045738/motor-vehicles-motor-cycles/2010-holden-sportwagon-sv6-ve-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045695/motor-vehicles-motor-cycles/2006-holden-berlina-ve-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045757/motor-vehicles-motor-cycles/2001-holden-commodore-executive-vx-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045606/motor-vehicles-motor-cycles/2002-nissan-elgrand-import-automatic-7-seats-people-mover,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045735/motor-vehicles-motor-cycles/2008-toyota-estima-import-automatic-van,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045647/motor-vehicles-motor-cycles/2013-subaru-impreza-2-0i-g4-manual-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347861/motor-vehicles-motor-cycles/2008-subaru-forester-x-s3-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347862/motor-vehicles-motor-cycles/2013-subaru-forester-2-5i-s-s4-cvt-wagon-111-282kms,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045742/motor-vehicles-motor-cycles/2002-honda-crv-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045726/motor-vehicles-motor-cycles/2008-honda-accord-euro-luxury-8th-gen-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057956/motor-vehicles-motor-cycles/2002-honda-civic-vi-7th-gen-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045755/motor-vehicles-motor-cycles/2007-mazda-cx-7-luxury-4x4-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045774/motor-vehicles-motor-cycles/2004-mazda-6-luxury-sports-gg-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347815/motor-vehicles-motor-cycles/2009-mazda-6-classic-gh-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045769/motor-vehicles-motor-cycles/2015-mazda-cx-5-maxx-sport-ke-turbo-diesel-automatic-wagon,mazda_cx5_maxx-sport_diesel_auto_wagon_ke,[OK],sold
https://www.grays.com/lot/0001-9057982/motor-vehicles-motor-cycles/2012-mazda-cx-9-classic-fwd-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347790/motor-vehicles-motor-cycles/2014-mazda-cx-9-grand-touring-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058069/motor-vehicles-motor-cycles/2017-mitsubishi-pajero-glx-lwb-4x4-nx-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058024/motor-vehicles-motor-cycles/2003-mitsubishi-lancer-es-cg-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058000/motor-vehicles-motor-cycles/2008-mitsubishi-lancer-es-cj-cvt-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057993/motor-vehicles-motor-cycles/2009-mitsubishi-lancer-es-cj-cvt-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045640/motor-vehicles-motor-cycles/2004-nissan-pulsar-st-n16-manual-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347818/motor-vehicles-motor-cycles/2002-nissan-pulsar-lx-n16-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347788/motor-vehicles-motor-cycles/2007-nissan-x-trail-st-4x4-t31-cvt-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347786/motor-vehicles-motor-cycles/2012-nissan-x-trail-st-4x4-t31-cvt-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057965/motor-vehicles-motor-cycles/2013-hyundai-elantra-active-md-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057750/motor-vehicles-motor-cycles/2015-jeep-renegade-limited-bu-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045723/motor-vehicles-motor-cycles/2016-hyundai-accent-sr-rb-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058017/motor-vehicles-motor-cycles/2010-subaru-outback-2-0d-premium-b5a-turbo-diesel-manual-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347844/motor-vehicles-motor-cycles/2001-ford-cougar-sx-automatic-coupe,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347819/motor-vehicles-motor-cycles/2017-land-rover-discovery-2-0-sd4-se-t-d-auto-8-speed-7-seater-60-077kms,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058015/motor-vehicles-motor-cycles/2014-nissan-x-trail-st-l-awd-t32-cvt-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347863/motor-vehicles-motor-cycles/2010-land-rover-freelander-2-se-4x4-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058054/motor-vehicles-motor-cycles/2013-fpv-gt-series-gt-fg-ii-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058019/motor-vehicles-motor-cycles/2012-ford-fiesta-lx-wt-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347864/motor-vehicles-motor-cycles/2010-subaru-forester-2-0d-s3-turbo-diesel-manual-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057966/motor-vehicles-motor-cycles/2010-audi-q5-3-0-tdi-quattro-8r-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045608/motor-vehicles-motor-cycles/2010-kia-sportage-si-fwd-sl-manual-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045744/motor-vehicles-motor-cycles/2015-toyota-camry-altise-asv50r-automatic-sedan,toyota_camry_altise_petrol_auto_sedan_asv50r,[OK],sold
https://www.grays.com/lot/0001-21045722/motor-vehicles-motor-cycles/2010-subaru-liberty-2-5i-premium-b5-cvt-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045776/motor-vehicles-motor-cycles/2003-suzuki-xl-7-4x4-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045706/motor-vehicles-motor-cycles/2014-holden-captiva-7-ltz-awd-cg-ii-turbo-diesel-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045794/motor-vehicles-motor-cycles/2010-land-rover-range-rover-sport-3-6-tdv8-luxury-turbo-diesel-auto-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045670/motor-vehicles-motor-cycles/2010-volkswagen-golf-118tsi-comfortline-a6-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045717/motor-vehicles-motor-cycles/2005-mitsubishi-express-wa-automatic-van,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058020/motor-vehicles-motor-cycles/2002-bmw-3-16ti-e46-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058001/motor-vehicles-motor-cycles/2007-hummer-h3-luxury-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058063/motor-vehicles-motor-cycles/2010-mitsubishi-outlander-ls-fwd-zh-cvt-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045750/motor-vehicles-motor-cycles/2008-holden-astra-cd-ah-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057989/motor-vehicles-motor-cycles/2011-holden-cruze-cd-jh-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045764/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058189/motor-vehicles-motor-cycles/2006-nissan-x-trail-st-4x4-t30-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058176/motor-vehicles-motor-cycles/2002-nissan-patrol-st-4x4-gu-ii-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058035/motor-vehicles-motor-cycles/2011-nissan-patrol-st-4x4-gu-ii-turbo-diesel-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058033/motor-vehicles-motor-cycles/1999-nissan-pathfinder-ti-4x4-r50-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045779/motor-vehicles-motor-cycles/2007-suzuki-swift-ez-automatic-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045629/motor-vehicles-motor-cycles/2007-suzuki-swift-ez-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045924/motor-vehicles-motor-cycles/2009-suzuki-swift-s-limited-edition-ez-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045818/motor-vehicles-motor-cycles/1998-toyota-landcruiser-gxl-4x4-fzj105r-automatic-8-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045840/motor-vehicles-motor-cycles/2006-toyota-yaris-yrs-ncp93r-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045845/motor-vehicles-motor-cycles/2003-toyota-landcruiser-prado-grande-4x4-grj120r-automatic-8-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058110/motor-vehicles-motor-cycles/2013-toyota-kluger-kx-r-fwd-gsu40r-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045816/motor-vehicles-motor-cycles/2006-toyota-rav-4-cruiser-4x4-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045869/motor-vehicles-motor-cycles/2013-holden-captiva-7-sx-2wd-cg-ii-turbo-diesel-automatic-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058148/motor-vehicles-motor-cycles/2007-holden-captiva-sx-4x4-cg-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058182/motor-vehicles-motor-cycles/2010-holden-captiva-5-fwd-cg-manual-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058103/motor-vehicles-motor-cycles/2013-holden-barina-tm-manual-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-50514401/motor-vehicles-motor-cycles/2020-hyundai-iload-tq-ii-turbo-diesel-automatic-van,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058100/motor-vehicles-motor-cycles/2010-hyundai-getz-s-tb-automatic-hatchback,UNCLASSIFIED,[DISALLOWED_VARIANT],sold
https://www.grays.com/lot/0001-50514466/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045859/motor-vehicles-motor-cycles/2016-hyundai-accent-active-rb-cvt-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-60047515/motor-vehicles-motor-cycles/2013-hyundai-i30-active-gd-turbo-diesel-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045900/motor-vehicles-motor-cycles/2017-hyundai-i30-active-pd-automatic-hatchback,hyundai_i30_active_petrol_auto_hatch_pd,[OK],sold
https://www.grays.com/lot/0001-9058153/motor-vehicles-motor-cycles/2011-hyundai-ix35-active-fwd-lm-automatic-wagon,UNCLASSIFIED,[DISALLOWED_VARIANT],sold
https://www.grays.com/lot/0001-9058082/motor-vehicles-motor-cycles/2000-hyundai-lantra-se-j3-automatic-sedan,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045896/motor-vehicles-motor-cycles/2007-hyundai-santa-fe-elite-crdi-4x4-cm-turbo-diesel-auto-7-seats-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058095/motor-vehicles-motor-cycles/2013-hyundai-santa-fe-highlander-crdi-4x4-dm-turbo-diesel-auto-7-seats,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058085/motor-vehicles-motor-cycles/2012-hyundai-veloster-sr-turbo-fs-manual-coupe,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058105/motor-vehicles-motor-cycles/2011-great-wall-x240-4x4-manual-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058184/motor-vehicles-motor-cycles/2014-foton-tunland-single-cab-4x4-turbo-diesel-manual-cab-chassis,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058145/motor-vehicles-motor-cycles/2018-ford-ecosport-trend-bl-automatic-wagon,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058078/motor-vehicles-motor-cycles/2010-hyundai-i20-active-pb-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045473/motor-vehicles-motor-cycles/2010-mazda-bt-50-cab-chassis-ute,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-50514404/motor-vehicles-motor-cycles/2014-mazda-bt-50-4x2-xt-turbo-diesel-manual-cab-chassis,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045899/motor-vehicles-motor-cycles/2012-mitsubishi-triton-4x4-gl-r-mn-turbo-diesel-automatic-dual-cab,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9058156/motor-vehicles-motor-cycles/2010-holden-colorado-lx-4x4-rc-turbo-diesel-manual-cab-chassis,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-10347761/motor-vehicles-motor-cycles/2015-holden-colorado-4x2-lx-rg-turbo-diesel-automatic-cab-chassis,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-60047511/motor-vehicles-motor-cycles/2012-ford-ranger-fwd-automatic-dual-cab-ute,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045921/motor-vehicles-motor-cycles/2014-ford-ranger-xl-4x4-px-turbo-diesel-automatic-dual-cab,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-21045916/motor-vehicles-motor-cycles/2016-ford-ranger-xls-4x4-px-ii-turbo-diesel-automatic-dual-cab,UNCLASSIFIED,[OUT_OF_SCOPE],sold
https://www.grays.com/lot/0001-9057987/motor-vehicles-motor-cycles/2012-ford-fiesta-zetec-wt-manual-hatchback,UNCLASSIFIED,[OUT_OF_SCOPE],sold
