year,make,model,variant,body_type,no_of_seats,build_date,compliance_date,vin,rego_no,rego_state,rego_expiry,no_of_plates,no_of_cylinders,engine_capacity,fuel_type,transmission,odometer_reading,odometer_unit,exterior_colour,interior_colour,key,spare_key,owners_manual,service_history,engine_turns_over,location,url,general_condition,features_list,bids,price,time_remaining_or_date_sold,status
2012.0,Ford,Focus,Titanium LW Turbo Diesel Automatic Hatchback,Hatchback,5.0,2012-03,2012-05,WF0KXXGCBKCA32204,1ZI4HI,VIC,08-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,144476,km,White,Black,Yes,Yes,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060712/motor-vehicles-motor-cycles/2012-ford-focus-titanium-lw-turbo-diesel-automatic-hatchback,"Engine light ON
Dents or marks on body consistent with age and kilometres.","Air Conditioning, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 260 (365420)",,,,active
2012.0,Land,Rover,Discovery 3.0 SDV6 HSE Series 4 T/D Automatic 7 Seats Wagon,Wagon,7.0,2012-07,2012-09,SALLAAAF3CA639676,CAD92A,NSW,"Sold Unregistered, Without Plates",2.0,6.0,3,Diesel,Automatic,328414,km,Black,Beige Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060740/motor-vehicles-motor-cycles/2012-land-rover-discovery-3-0-sdv6-hse-series-4-t-d-automatic-7-seats-wagon,"Exterior: Dents or marks on body consistent with age and kilometres. Windscreen Chipped or Cracked
Interior: Wear and tear consistent with age and kilometres travelled., Exterior: Bonnet struts require attention","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Third Row Seat, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 100 (363964)",,,,active
2009.0,Toyota,HiAce,LWB TRH201R Manual Van,Van,3.0,2009-10,2009-11,JTFHX02P900048046,1WU3YA,VIC,27-10-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.7,Petrol,Manual,250547,km,White,Grey,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060752/motor-vehicles-motor-cycles/2009-toyota-hiace-lwb-trh201r-manual-van,"Dents or marks on body consistent with age and kilometres.
Corrosion visible Around vehicle
Medium Dent on Around vehicle
Medium Scratch on various panels","Air Conditioning, CD Player, Driver Airbag, Electric Windows, Power Steering, Roof Rail, Crash Test Star Rating 3, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 699 (364948)",,,,active
2006.0,Holden,CALAIS,V VE Automatic Sedan,Sedan,5.0,2006 - 11,2006 - 11,6G1EX55717L885107,,,"Sold Unregistered, Without Plates",,6.0,3.6,Petrol,Automatic,219609,km,Gold,Beige Leather,Yes,No,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60049780/motor-vehicles-motor-cycles/2006-holden-calais-v-ve-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, DVD player, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Roof Rail, Navigation, Sunroof, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 20",,,,active
2016.0,Mercedes,Benz,CLA Class CLA250 SPORT 4MATIC C117 Automatic Coupe,Coupe,5.0,2016-06,2016-08,WDD1173512N397768,,,"Sold Unregistered, Without Plates",,4.0,2,Petrol,Automatic,83158,km,Dark Blue,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60049781/motor-vehicles-motor-cycles/2016-mercedes-benz-cla-class-cla250-sport-4matic-c117-automatic-coupe,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Reversing Camera, Navigation, Sunroof, Crash Test Star Rating 5, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: WH31",,,,active
2019.0,Tesla,Model,3 Automatic Sedan,,5.0,Unable to locate,2019-07,5YJ3F7EA3KF443107,,,"Sold Unregistered, Without Plates",,0.0,0,Electric,Automatic - 4 Speed,91405,km,White,Black Leather,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60049786/motor-vehicles-motor-cycles/2019-tesla-model-3-automatic-sedan,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air conditioning, Bluetooth, Central locking, Drivers airbag, Electric windows, Heated seats, Leather trim, Power steering, Reverse camera, Navigation, Panoramic roof, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: WH13",,,,active
2020.0,Volkswagen,Amarok,TDI500 CORE 2H Turbo Diesel Manual Dual Cab,Dual Cab Chassis,5.0,Unable to locate,2020-07,WV1ZZZ2HZLA019801,,,"Sold Unregistered, Without Plates",,6.0,3,Diesel,Manual,82687,km,White,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60049788/motor-vehicles-motor-cycles/2020-volkswagen-amarok-tdi500-core-2h-turbo-diesel-manual-dual-cab,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Auto Control, Bluetooth Capability, Snorkel, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Winch, Park Distance Control Rear, Power Steering, Reversing Camera, Canopy, Crash Test Star Rating 5, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 11B",,,,active
2009.0,Skoda,Octavia,118TSI 1Z Automatic Wagon,Wagon,5.0,2009 - 10,2010 - 06,TMBGK61Z4A2047871,,,"Sold Unregistered, Without Plates",,4.0,1.8,Petrol,Automatic,201810,km,Grey,Multi,Yes,No,No,No,Yes,SA,https://www.grays.com/lot/0001-60049792/motor-vehicles-motor-cycles/2009-skoda-octavia-118tsi-1z-automatic-wagon,Transmission Requires attention Strongly recommend inspection by qualified third party,"Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reverse Camera, Roof Rail, Navigation, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 3B",,,,active
2013.0,Holden,Barina,Spark CD MJ Automatic Hatchback,Hatchback,5.0,2013-11,2014-01,KL3MA4899EC484459,,,"Sold Unregistered, Without Plates",,4.0,1.2,Petrol,Automatic,82929,km,Green,Multi,Yes,Yes,Yes,Yes,Yes,SA,https://www.grays.com/lot/0001-60049793/motor-vehicles-motor-cycles/2013-holden-barina-spark-cd-mj-automatic-hatchback,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, Bluetooth Capability, CD Player, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Crash Test Star Rating 4, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 38",,,,active
2002.0,Holden,Commodore,VU Manual Ute,Ute,2.0,Unable to locate,2002-07,6H8VUK80A2L897896,,,"Sold Unregistered, Without Plates",,6.0,3.8,Petrol,Manual,318122,km,White,Multi,Yes,No,No,No,Yes,SA,https://www.grays.com/lot/0001-60049796/motor-vehicles-motor-cycles/2002-holden-commodore-vu-manual-ute,Please refer to the photos or arrange inspection to view the condition of this vehicle.,"Air Conditioning, CD Player, Central Locking, Driver Airbag, Power Steering, Location: 3 Maxwell Road, Pooraka, SA, 5095, Key No: 51",,,,active
2010.0,Volkswagen,Tiguan,125 TSI 5N Automatic Wagon,Wagon,5.0,2010-09,2010-11,WVGZZZ5NZBW039570,FPG53B,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,247679,km,White,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351934/motor-vehicles-motor-cycles/2010-volkswagen-tiguan-125-tsi-5n-automatic-wagon,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Power Steering, Roof Rail, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 31 (365469)",2.0,109.0,,active
2020.0,Great,Wall,Steed 4X2 Manual Dual Cab,Dual Cab,5.0,2020-09,2020-11,LGWCB3187LB630482,YKN04B,NSW,"Sold Unregistered, Without Plates",0.0,4.0,2.4,Petrol,Manual,69333,km,White,Grey,Yes,No,Yes,No,Yes,NSW,https://www.grays.com/lot/0001-10351935/motor-vehicles-motor-cycles/2020-great-wall-steed-4x2-manual-dual-cab,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Roof Rail, Crash Test Star Rating 2, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 64 (365471)",4.0,309.0,,active
2014.0,Mercedes,Benz,B-Class B250 BE W246 Automatic Hatchback,Hatchback,5.0,2014-04,2014-05,WDD2462442J259944,FBQ84S,NSW,19-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid NSW Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic - 4 Speed,122865,km,Black,Black,Yes,Yes,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351936/motor-vehicles-motor-cycles/2014-mercedes-benz-b-class-b250-be-w246-automatic-hatchback,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 11 (365601)",8.0,1100.0,,active
2013.0,Jeep,Grand,Cherokee Limited WK Turbo Diesel Automatic - 8 Speed Wagon,Wagon,5.0,2013-05,2013-07,1C4RJFFM0EC166557,FMI61E,NSW,"Sold Unregistered, Without Plates",0.0,6.0,3,Diesel,Automatic - 8 Speed,233380,km,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351940/motor-vehicles-motor-cycles/2013-jeep-grand-cherokee-limited-wk-turbo-diesel-automatic-8-speed-wagon,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, Auto Control, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 4, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 77 (365476)",3.0,2009.0,,active
2012.0,BMW,1,Series M135i F20 Manual Hatchback,Hatchback,5.0,2012-07,2012-10,WBA1B72000J125608,CIU91M,NSW,"Sold Unregistered, Without Plates",0.0,6.0,3,Petrol,Manual,100246,km,Blue,Black,Yes,No,Yes,Yes,Yes,NSW,https://www.grays.com/lot/0001-10351943/motor-vehicles-motor-cycles/2012-bmw-1-series-m135i-f20-manual-hatchback,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Satellite Navigation System, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 46 (365783)",12.0,8100.0,,active
2016.0,Mercedes,Benz,GLC 250d GLC250d X253 Turbo Diesel 9 auto Wagon,Wagon,5.0,2016-01,2016-02,WDC2539092F050714,DCS06Y,NSW,"25-02-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",0.0,4.0,2.1,Diesel,Automatic,146010,km,Grey,Black,Yes,No,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10351946/motor-vehicles-motor-cycles/2016-mercedes-benz-glc-250d-glc250d-x253-turbo-diesel-9-auto-wagon,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Driver Airbag, Electric Windows, Hill Holder System, Leather Trim, MP3 Capability, Parking Assist System, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 39 (365684)",15.0,6100.0,,active
,2008,Nissan,GT-R Automatic Coupe,,4.0,2008-02,2020-10,6U900000R35002303,DO72DI,,"13-07-2026-Registration will only be transferred to the registered bidder who must hold a NSW Licence, otherwise, vehicle will be sold unregistered.",0.0,6.0,3.8,Turbo Petrol,Automatic - 4 Speed,44475,km,Black,Black,Yes,Yes,Yes,Partial,Yes,NSW,https://www.grays.com/lot/0001-10601276/motor-vehicles-motor-cycles/import-2008-nissan-gt-r-automatic-coupe,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Leather Trim, Power Steering, Reversing Camera, Location: Rear of 5 Holbeche Road, Arndell Park, NSW, 2148, Key No: 556 (364721)",11.0,69100.0,,active
2012.0,Skoda,Superb,Elegance 4x4 103TDI 3T Auto Wagon - RWC Issued 01/12/2025,Wagon,5.0,2012-01,2013-10,TMBME93T7C9044736,ALE409,VIC,24-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,169836,km,Silver,Black Leather,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060380/motor-vehicles-motor-cycles/2012-skoda-superb-elegance-4x4-103tdi-3t-auto-wagon-rwc-issued-01-12-2025,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Front, Park Distance Control Rear, Parking Assist System, Power Steering, Roof rail, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 737 (364779)",6.0,709.0,,active
2006.0,Holden,Calais,VE Automatic Sedan,Sedan,5.0,2006-09,2006-09,6G1EX55727L870499,2DU7QL,VIC,06-02-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,3.6,Petrol,Automatic,260447,km,Blue,Grey,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060504/motor-vehicles-motor-cycles/2006-holden-calais-ve-automatic-sedan,"Key: Yes
Spare Key: No
Owners Manual: No
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park distance control rear, Power Steering, Roof Rail, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 770 (363970)",3.0,409.0,,active
,,,,,,,,,,,,,,,,,,km,,,,,,,,,https://www.grays.com/lot/0001-21060638/motor-vehicles-motor-cycles/2014-hyundai-santa-fe-highlander-dm-turbo-diesel-automatic-7-seats-wagon,"Bidders may find when they do perform a PPSR check (highly recommended) in many cases the vehicles do have a security interest registered against them, which will be lifted shortly after the relevant vehicle is sold and monies are cleared in the secured party’s/security holder’s account; and
Please allow up to 10 business days for the security interest registration to be removed.",,,,,active
2012.0,Ford,Focus,Trend LW Automatic Hatchback,Hatchback,5.0,2012-03,2012-05,WF0KXXGCBKCA35173,2AQ4WA,VIC,29-07-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Petrol,Automatic,156890,km,White,Black,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060646/motor-vehicles-motor-cycles/2012-ford-focus-trend-lw-automatic-hatchback,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, Central Locking, Driver Airbag, Electric Windows, Hill Holder System, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 766 (361104)",1.0,9.0,,active
2010.0,BMW,3,Series 325i E92 Automatic Coupe,Coupe,4.0,2010-06,2010-07,WBAKE32020E447101,1PS4FW,VIC,27-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,6.0,2.5,Petrol,Automatic,"147956 Odometer discrepancy detected, see attached history report",km,Silver,Black Leather,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060647/motor-vehicles-motor-cycles/2010-bmw-3-series-325i-e92-automatic-coupe,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Heated Front Seats, Hill Holder System, Leather Trim, MP3 Capability, Park Distance Control Rear, Power Steering, Satellite Navigation System, Sunroof, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1238 (365248)",5.0,700.0,,active
,Benz,Sprinter,316 CDI MWB L/ROOF Turbo Diesel Automatic Van,Van,3.0,Unable to locate,2012-03,WDB9066332S651634,1LJ8KF,VIC,18-10-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.1,Diesel,Automatic,295538,km,White,Grey,Yes,No,Yes,No,Yes,VIC,https://www.grays.com/lot/0001-21060673/motor-vehicles-motor-cycles/mercedes-benz-sprinter-316-cdi-mwb-l-roof-turbo-diesel-automatic-van,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Nudge Bar, Power Steering, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 564 (365051)",6.0,609.0,,active
2013.0,Volvo,XC60,D5 R DESIGN Turbo Diesel Automatic Wagon,Wagon,5.0,2013-02,2013-04,YV1DZ8256D2440888,ZVE783,VIC,12-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,5.0,2.4,Diesel,Automatic,232783,km,Black,Black Leather,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060681/motor-vehicles-motor-cycles/2013-volvo-xc60-d5-r-design-turbo-diesel-automatic-wagon,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, Auto Control, CD Player, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, Leather Trim, MP3 Capability, Park distance control front, Park Distance Control Rear, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Sunroof, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 618 (364583)",4.0,509.0,,active
2017.0,Hyundai,iMAX,TQ II Turbo Diesel Automatic 8 Seats People Mover,People Mover,8.0,2017-06,2017-07,KMHWH81KMJU932081,2DT4SL,VIC,31-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.5,Diesel,Automatic,479708,km,Grey,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060717/motor-vehicles-motor-cycles/2017-hyundai-imax-tq-ii-turbo-diesel-automatic-8-seats-people-mover,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing Camera, Third Row Seat, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 762 (365454)",3.0,509.0,,active
2012.0,Ford,Focus,Trend LW Automatic Hatchback,Hatchback,5.0,2012-03,2012-05,WF0KXXGCBKCA35106,No Plates,VIC,"Sold Unregistered, Without Plates",0.0,4.0,2,Petrol,Automatic,152844,km,Red,Black,Yes,Yes,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060718/motor-vehicles-motor-cycles/2012-ford-focus-trend-lw-automatic-hatchback,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, Hill Holder System, MP3 Capability, Park Distance Control Rear, Power Steering, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 162 (364364)",2.0,109.0,,active
,Transporter,TDI400,LWB T5 Turbo Diesel Automatic Van,Van,2.0,Unable to locate,2014-10,WV1ZZZ7HZFH028245,1NT7PQ,VIC,20-09-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2,Diesel,Automatic,148219,km,White,Grey,Yes,No,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060721/motor-vehicles-motor-cycles/volkswagen-transporter-tdi400-lwb-t5-turbo-diesel-automatic-van,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Reversing Camera, Roof Rail, Satellite Navigation System, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 1060 (365055)",5.0,1009.0,,active
2013.0,Toyota,Hilux,4X2 WORKMATE TGN16R Manual Cab Chassis,Cab Chassis,3.0,2013-08,2013-09,MR0CX12G300111443,2BL3WV,VIC,05-03-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.7,Petrol,Manual,197983,km,White,Grey,Yes,Yes,Yes,Yes,Yes,VIC,https://www.grays.com/lot/0001-21060727/motor-vehicles-motor-cycles/2013-toyota-hilux-4x2-workmate-tgn16r-manual-cab-chassis,"Key: Yes
Spare Key: Yes
Owners Manual: Yes
Service History: Yes
Engine Turns Over: Yes","Air Conditioning, CD Player, Driver Airbag, Leather Trim, MP3 Capability, Nudge Bar, Power Steering, Reversing Camera, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 960 (365124)",6.0,2700.0,,active
2008.0,Nissan,Micra,K12 Automatic Hatchback,Hatchback,5.0,2008-04,2009-01,JN1FBAK12A0503272,WWT202,VIC,27-01-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,1.4,Petrol,Automatic,226916,km,Green,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060775/motor-vehicles-motor-cycles/2008-nissan-micra-k12-automatic-hatchback,"Key: Yes
Spare Key: No
Owners Manual: No
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Driver Airbag, Electric Windows, MP3 Capability, Power Steering, Crash Test Star Rating 3, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 486 (365434)",8.0,809.0,,active
2005.0,Mazda,3,SP23 BK Automatic Sedan,Sedan,5.0,2005-05,2005-06,JM0BK103100157410,TPA958,VIC,22-06-2026 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,2.3,Petrol,Automatic,208316,km,Grey,Black,Yes,Yes,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060781/motor-vehicles-motor-cycles/2005-mazda-3-sp23-bk-automatic-sedan,"Key: Yes
Spare Key: Yes
Owners Manual: No
Service History: No
Engine Turns Over: Yes","Air Conditioning, CD Player, Central Locking, Driver Airbag, Electric Windows, Power Steering, Crash Test Star Rating 4, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 322 (364580)",6.0,509.0,,active
2014.0,Isuzu,MU-X,4x4 LS-M Turbo Diesel Automatic 7 Seats Wagon,Wagon,7.0,Unable to locate,2014-07,MPAUCS85GET003340,1JF6HW,VIC,21-12-2025 - Registration will only be transferred to the registered bidder who must hold a valid VIC Drivers Licence otherwise vehicle will be sold unregistered.,2.0,4.0,3,Diesel,Automatic,218661,km,White,Black,Yes,No,No,No,Yes,VIC,https://www.grays.com/lot/0001-21060808/motor-vehicles-motor-cycles/2014-isuzu-mu-x-4x4-ls-m-turbo-diesel-automatic-7-seats-wagon,"Key: Yes
Spare Key: No
Owners Manual: No
Service History: No
Engine Turns Over: Yes","Air Conditioning, Auto Control, Bull Bar, CD Player, Central Locking, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Third Row Seat, Crash Test Star Rating 5, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 373 (365508)",2.0,1500.0,,active
2014.0,Mini,Cooper,F56 Automatic WOVR-REPAIRABLE,Hatchback,4.0,2014-07,2014-10,WMWXM52010T929901,No plates,VIC,"Sold Unregistered, Without Plates",0.0,3.0,1.5,Petrol,Automatic,40270,km,Cream,Black,Yes,No,Yes,Partial,Yes,VIC,https://www.grays.com/lot/0001-21060813/motor-vehicles-motor-cycles/2014-mini-cooper-f56-automatic-wovr-repairable,"Key: Yes
Spare Key: No
Owners Manual: Yes
Service History: Partial
Engine Turns Over: Yes","Air Conditioning, Central Locking, Climate Control, Cruise Control, Driver Airbag, Electric Windows, MP3 Capability, Park Distance Control Rear, Power Steering, Reversing camera, Satellite navigation system, Sunroof, N/I, Location: 140-152 National Drive, Dandenong South, VIC, 3175, Key No: 289 (364142)",3.0,400.0,,active
